text,airline_sentiment
at lax just got off the phone reserv everi flight that get me to bo befor am tmrw is appar unavail neutral_fac,1
are you anticip weather relat flightd cancel flightat for afternoon departur out of au today,1
no worri don blame you for weather,1
you move u onto pm but there is avail on and no answer on your phone have young child help,0
it our honeymoon paid extra busi wa sit next to my bride you bump me becaus of statu disgust,0
deplan for the rd fuck time fuck you aa,0
how do redeem travel voucher for flight if can reach travel agent by phone my hold expir in hour,0
thank but that result in miss the confer attend are there option to book earlier or if not receiv refund,0
it ha been almost hour and have heard noth yet from your reserv team what am suppos to do,0
you cancel flightl my flight due to weather when other are fli out just fine no compens no resolut incompet,0
hour on the phone yesterday realli still doesn pick up statu on u air flight,0
need to be back in cleveland a earli a possibl tomorrow,1
worst experi ever all the way,0
call at am to tell me my flight ha been reschedul hour late flightr than it wa suppos be to seem like bad solut,0
fail to see how tell caller that bag may take hour to get from jfk to brooklyn is the best we can,0
thank to jacquelin in clt for clean up and mess awesom servic,2
it not about the weather it about the fact that can get ahold of anyon to help but you can tweet me back,0
pleas messag me for assist can get through to anyon,0
tri to track down back for two of my attende help,1
ve wit manag name denis yell at differ custom with my same issu rude,0
how come no one ha answer my call or email,0
at lax and your servic rep just hand out the number to call so that not help,0
extend rtn flight to bereav nd could have chang fee drop now told no wors day of my life badcustomerservic,0
ve tri ten time now last night and thi morn how mani time should tri have meet to make tonight in atx,0
doe that mean my ktn is not in my reserv,1
thank for respond will do,2
thank that wa done just don understand whi those whose bag couldn fit aren notifi in air at land technolog,0
have still not talk to anyon you guy should be prepar for these situat how is thi good servic am so mad,0
ok thank you what if can get hold of someon to get new flight,2
horriblecustomerservic rudestaff incompetentmanag,0
just sent dm,1
good luck ve been wait week,0
tisk tisk rude flight attend yet again can hang my suit up becaus didn buy first class when will learn,0
that would be appreci just pleas don send me to the same page with long form limit charact direct email,0
thi is the biggest joke of customerservic ve ever seen from airplan brand,0
it would be aw nice if you could send an alert when my flight is cancel flight no text no email no love,0
thank took care of it issu wa ivr wa unclear and took too long to get call back option would love to see that fix,0
thank you so much that help lot,2
understand that but not even be put on hold it say tri again late flightr goodby,0
do not need an apolog need you to fix it in compet manner,0
like the call back system but thought you like to know it not work well receiv three call but there no audio,0
need to be back home tomorrow and no one is help me pleas help me rebook for flight tomorrow,0
file pir with an agent at indianapoli airport unabl to pull up inform onlin on your site have dmed detail,0
hear delta is offer mile to frequent flyer if their bag doesn come out within minut of land thought,1
but you call me and hung up,0
thank you,2
or cud answer my here is plenti inflight steal go on right now fa won have the uncomfort convo pa,0
fine would you have them call me left messag wa told it would be hour for call haven heard anyth yet,0
my flight wa cancel flightl yesterday earli afternoon so whi did you call me at am and am to wake me up and tell me,0
in miami and the agent rachel wong and marisol pimentel were veri pleasant in world of chao big thank,2
put call back in at am and still noth at am you think you might get back to me,0
is there anyon onlin that can help the flight leaf in hr,1
whi cancel flight on flight now hr longer have layov too late flight to find reason price altern,0
don know who that may be wa also work from home thank for noth,0
call the ep line and hour late flightr wa call back sat on hold for over hour to u airway and then cut off,0
my flight wa cancel flightl and need to get back to cleveland what are my option,0
is there ani way you could put me up in hotel for the night if not have to sleep at the airport again tonight,0
and how mani time exactli should we call and leav our number for call back becaus that hasn work,0
would be great to get some help too ve been tri sinc last night to get through,0
tell frustrat custom we are super busi pleas call back late flightr kthxbai and then hang up is not the best practic,0
but when becom about get money from the passeng are veri strict but don have ani feedback a reward,0
not even on the bag statu will take action against thi compani is incred how irrespons are with the costum,0
still wait news about my bag hr alreadi happen and thi compani don give to the passeng ani certain inform,0
your custom servic suck you rep should not be yell at caller regard the weather in dfw hope you go bankrupt,0
phone just disconnect if you stay on the line need to checkout of hotel in hr have no place to go can keep call,0
do you know if there is wifi on thi flight if so how much is it thank you,1
no apolog requir made it home safe thank to you kudo to aa,2
request call back at am my cancel flight flight through dfw shouldn take thi long to rerout you re custom servic lack,0
will you review your system re notif the websit and telephon system you have in place are clearli inadequ,0
whi not sell mce dure post door close shuffl in same way sell drink snack peopl on my flight self upgrad pay,0
will be cancel flightl tonight,1
not good enough no info commun at ani point just silenc for hour a we sat oh and then seat wa broken worst,0
can get an oper after an hour worth of call to cancel flight delay flight autom system doesn go beyond messag,0
cannot provid u altern flight until hour late flightr ruin our trip cancel flightl angri problem ruin,0
whi did have to stand at baggag claim for an hour wait for bag that you knew never made it on to the plane,0
love travel with your plane all peopl is veri nice it amaz can you pleas follow me back face_savoring_foodi love the compani,2
not veri help if my flight is alreadi cancel flightl what about reflight book problem aa ha my email and cell yet no notif,0
leav jaipur tomorrow back to dehli onli in delhi one night we need to use our abil to make magic,0
now you chang my gate and don tell me what the fuck is wrong with you peopl learn to do your fucken job,0
tri to make an onlin flight book problem one way from barbado nyc but wont let me a say need barbado cc whi,0
would purchas it if wa there by choic but you guy cancel flightl my flight and have me stuck at dfw for hour,0
haha did they said it wasn their fault somehow you guy joke,0
stuck in miami and one of the worst custom experi have ever had will be sure to let everyon know about my time aa,0
day plain fail,0
it took them hour to call me back then it disconnect twice crying_fac ll never get back to work,0
so far all am get is mayb your bag will come today we don know websit say statu unknown can you help,0
my flight wa cancel flightl need to be rebook and can do it onlin and they aren answer call help,0
fill out that whole form befor receiv poor poor respons is there no direct email address in repli,0
it the abc of pr let your custom have the most info possibl might want to go brush up on the basic,0
last trip on poor custom servic trip in row here come,0
stiiiil wait pleas respond a my flight leaf in hr,0
no worri love fli with you guy thank,2
you have the worst rep at jacksonvil airport so rude and total not help at all,0
understood integr take time but no excus for poor custom servic,0
at least you got respons from via twitter went for yesterday,0
am call pari offic thi morn again still wait it is in miami but appar tag wa taken off,0
can get some assist flight cancel flightl today from phx to dfw not that hate but my job is concern,0
would also like say kind move on ad the point,2
ok just receiv an email with my registr from your team thank lot,2
wasn just delay your counter wouldn take valid cac card a valid id which is need for tsa precheck on pa,0
all right but can you give me an email to write to,0
is dfw accept ani arriv or departur today,1
is it true a fa are say that you have no way to collect money from passeng after door close who want mce seat,1
call reserv at am and still wait for someon to call me back,0
confirm flight so done thank for noth,0
not necessari am confid the excel in flight staff will make the appropri report,2
sorri what equip have the passeng been allow to return to the plane,1
thank you for do the best you could to get me rebook agent on phone addtl resolut on dm wa veri much appreci,2
no email no phone call no noth you ve screw with my flight and my famili friend flight you cancel flight reserv for,0
if you care could you have someon call me to explain what is go on,0
hey whi autom call me and then hang up at am and whi can reschedul cancel flight flight via web come on,0
from servic rep but that hasn happen yet honestli fed up and sick of thi no notic when my flight got cancel flight,0
help flight to dalla wa cancel flightl thi morn from cle on hold for hour need to be book on next flight out,0
me up in hotel tonight and expect me to now pay even more money don have that money wa suppos to get call back,0
my flight to dalla and to sfo ha been cancel flight and they can get me on anyth els until tomorrow you won put,0
how is it possibl that your call system can refus caller for over twelv hour what servic option doe that leav,0
understand bit of wait but call at pm and didn get call back until just after pm that not cool,0
all will like thi one,1
pathet answer just found out my bag ha been sit at lga for hour and no call from you to lmk or deliveri of bag bad,0
strand in miami becaus your autom system keep hang up on me for two day help,0
is flight cancel flight or not no word from the ground staff,0
we apolog for your frustrat michael have you been rebook got call back after hour bad,0
tri to regist sinc don want to be separ from my brother dure the15hour flight there re few place left,0
tri to get thru to agent sinc last night aa chang our flight to day from now infuri we need to get to sea,0
call last night after hr got call back can get one day pa to admir club go to be spend hr in dfw,0
how can get you guy to respond to my tweet and dm realli sad feel to be ignor,0
am still wait for that call back strand and no one to talk to,0
thank you know it busi for you today but ani help would be appreci,1
karen riedel is rock star employe and miracl worker realli appreci her help thi morn,2
tri to talk custom servic to add lap child and can get hold of anybodi need help,0
thx we have alreadi been on the iberia websit and seat reserv is unavail hope we can call them,0
thi merger with cluster of ineffici and misinform when is it go to be done,0
would be nice if you could actual talk to the reserv team it just hang up on you and ha been sinc last night,0
whi is there onli one checkpoint open at jfk termin ridicul,0
wow flight crew show up min befor the flight no cater for aa3390 nice whi to treat your custom,0
miss say goodby to my friend caus of your crappi servic swear you will never hear the end of it americanairlin,0
umm hello,1
qsvgru when would the next flight arriv,1
that is absolut fals stmt you have comedi of error incl no cater etc getyouracttogeth,0
how do see your report team,0
it been hour and still no call and now we are back to be hung up on by an autom system americanairlin,0
you bet make thi screw up right for onc thing need in bag for my job and you have ground me today painandsuff,0
last thing want to deal befor on mon ve alreadi wait the suggest wait time so hope get call back asap,0
all get is an autom system that hang up on me final get messag that some will call me back in hour,0
but it say your agent are too busi and to tri back late flightr,0
file loc tjycqh bag at airport sinc last nite not schedul to get pu unt aft whi shld asham disgust,0
remain on hold for hr to resolv my flight schedul your system hung up on me unhappycustom,0
for two day now have been tri to reach americanairlin custom servic to chang my flight,0
death of dear friend ha me heart broken but americanairlin ha me heat,0
spent hour tri to check after to use militari id for luggag then mess up board pa forc into line again,0
ha no custom servic via phone or in person just stone wall with giant middl finger paint on it,0
day and no call bag or anyon to pick up my call held on ph til am and hold again now insan help,0
way to ruin vacat my brother ha call all night and had multipl place in line onli to get dead air on call back,0
tri to chang my flight and you just hang up on ppl bc call volum is high that joke right,0
thank for reflight book problem me on flight and then leav my luggag in nyc unbeliev,0
thank you,2
love american airlin,2
how about reserv phone system that actual work you know the number is unreach callback are dead air,0
wa told my flight wa cancel flightl but don seem to have ani date time chang ve been wait for call,0
nice of you to give me breakfast voucher for in an airport that almost got me whole drink,2
husband complain about same flight he get voucher get noth becaus he flew biz who do email about thi,0
no date on when reviev our money sent letter in post and sever email no repli veri frustrat,0
you re run hour behind repli to anyon via twitter thi is beyond unaccept run out of time,0
hi do you have phone number to ring from uk regard claim for our late flight flight departur claim amount agre just had no,1
not sure whi we are be made to stand in line outsid for plane that isn readi to board when could be sit insid,0
even when did get through no one knew anyth about my bag thi is ridicul still don have my bag from saturday,0
thank you mr parker for screw over chairman prefer when we fli aa no firstclass option and treat like crap by staff,0
think it good c to get everyon through the gate for flight then we wait bc plane not readi,0
check dm pleas,1
got callback at am took care of it thank,1
poor experi day at ord chkin emp cust wait ask to speak supervisor told min in mtg what,0
have been tri to reach american airlin sinc last even to cancel flight flight worst custom servic ever what now,0
cruel unusu to cancel flight flight notic make someon stay on hold for min listen to the same ad in loop,0
can you pleas help you ve now rebook me incorrectli after flight wa cancel flightl pleas fix my flt to tuesday,0
it now day sinc contact custom relat surf fail baggagedrama,0
eventu the call got through not sure what chang thank you lot though,2
ve been do thi all night can someon pleas help need my flt fix pleas,0
tri all day have been disconnect due to heavi call volum,0
is flight to la delay,1
thank good to be back safe see you again soon,2
hey what happen with aa65 zurich jfk appear to have squawk and land at london heathrow,0
got call say flight cancel flightl but check onlin and it isn cancel flightl no where near bad weather have job interview,0
hello cannot regist for my tomorrow flight from pari to la vega thi featur is current unavail appear,1
when did they start to sell water,1
worstcustservic you should have conting plan for extra worker dure bad weather hour hold ridicul,0
all want is to know what to do regard my connect flight sinc my st is cancel flightl could you be of assist,0
hi guy can you tell me what the emerg is for aa65 divert to heathrow from zurich new york thank john,1
pleas stop chang my flight for spring break thi is the th time,0
school trip of includ myself had to sleep over in the airport and are all on differ standbi flight thi is not good,0
your custom servic is inferior to that of nation third world nation airlin get it togeth,0
not onli did you cancel flight our flight from jfk and delay u by hour you ve now lost of our bag worst airlin ever,0
flight aal65 declar state of emerg squawk,0
just want to thank you guy for the hour delay for flight aa106 from jfk due to staff shortag and not weather airplan,0
you delay me for hour in chicago and still manag to lose my bag realli not happi,0
your rubbish at social medium in the air two hour late flight but that better than be cancel flightl,0
ye but you did manag to lose two of our bag horrend airlin,0
thank guy you got it head to milan on wednesday so big week with the aa famili,2
our fligth somth to talk about thi,0
interest in possibl chang my flight to anoth day need to see if there are ani fee but your number is busi,0
understand you are busi but have still gotten no answer need to get home and you guy have not help at all,0
no do not have them yet call for baggag statu time yesterday,0
thank they did not charg anyth in the end so all is good,2
wonder fc fa on flight pre dawn nice start to the day,2
been on hold for for over two hour after wait hour earlier can get ani info on my reserv how is that ok,0
except now there is no wait time the phone system just hang up on you so continu to hold won help,0
lga alreadi by the time we pull from the flight qqbmug feel free to look up how mani flight we ve been reticket on,0
except if you call now you ll get the same messag trust me ve tri,0
westjet and your rep won do anyth about my lost luggag which never even check with westjet becaus it wa lost in,0
wait in the airport for two day to get home not weather relat flightd dealt with horribl custom servic final switch to,0
are you ignor me on purpos it wa sad enough have your autom system hang up on me loudly_crying_fac,0
who do need to talk to to get full refund on my trip your call center offer no assist,0
whi wont you find my luggag without blame everyon els,0
that all aa is for usair elit member it one big disappoint in the way we are treat epicfailur,0
we have been rebook due to weather but need to chang our reserv and fli on the th instead of the rd,1
love how you can get an agent on the phone and the autom system hang up on you,0
wa just call abt my flight cancel flightlat flight that wa cancel flightl at sunday two call are not okay,0
can you respond to my dm,1
thank you for the worst experi ever on an airlin from me to you hope your embarrass a an airlin pathet,0
airport to figur thi out or can someon tell me now flight is from san juan to san diego,1
if you could let me know where stay tonight if you ve book anyth that would be great do have to go to the,1
week ago today arriv in miami and still don have my bag absolut disgrac,0
what termin lhr for aa5 ba1506 doesn say in board pa,1
so am go to be homeless or do have place to stay tonight can you respond to me here so can go back to sleep,0
at am and have no clue if we have place to stay or not,0
but realli can you dm me on here to verifi if you ve book hotel for our extra night here kinda unsettl to get call,0
extra night we have to stay in san juan now how can check on that,0
hey got call say our flight wa reschedul but can get through to anyon to see if you re provid hotel for the,0
don wait on bag go to walmart and get what you need for tomorrow morn,0
more or le after night in parti hotel no sleep and am rebook on our way back to phl,1
hi have koa lax phl ord book a way savr awrd if call to chnge it to koa lax phx ord would have to pay ani fee,1
been call differ offic alreadi and still no sign of my baggag first time on american air,0
you apologis for hi frustrat hi disappoint but not your terribl servic blameshiftoverload,0
got it work out had to postpon my trip and pay extra though not easi for poor graduat student,0
how best to talk with an agent to reschedul cancel flight flight no one answer at aa know it busi but need help thank,0
don want to wast ani more of my time on your airlin you ve alreadi rob hour of my day but definit will,0
me becaus it might not be so urgent for you but it realli is for me,0
ve now been in franc two day without chang cloth and noth to keep me warm so pleas locat my bag and send it to,0
flight jfk la first the cater wa late flight the no push back crew hr delay,0
flight cancel flight nd time can reach agent to reschedul can you call me,0
my two coat were in that bag so have been in franc with no coat walk around with shirt and one clean pair,0
my bag is still in miami and cannot be locat how do you loos bag like that with tag and everyth,0
so wa visit sju and wa return to pari and they check my bag at the gate in sju arriv in pari and noth,0
speak languag paid off a the u line left me over min in hold without an answer the latinamerican solv in min,0
yep wa in one of my other camera memori card,2
is terribl my flight cancel flight and ve been on hold for the past hour never again,0
certainli hope my la pbi on th ha new plane the seat on feb th flight in revers god aw,0
h student from ithaca ny stuck in miami flt xld won rebook to get kid home use carrier allianc rulesshouldbend,0
hand down the worst airlin to travel with realli realli fuck bad,0
can you use the aa credit platinum select world mastercard for alaska flight or just american,1
whi did aa973 return to jfk thank,1
is the phone line open on hold for over hour now your check in agent cannot help at the airport itself pleas help,0
what sens is it to charg for bag servic when the servic isn great lose luggag and now miss item thi is b,0
no it isn sheer incompet wa reign at dfw today wa there on plane on the gd runway doubt you were,0
ye we did make it home but by no mean am happi ve alway chosen aa a my st choic when fli rethink that,0
still wait on dm respons sloooowrespons,0
that can be stop over befor pari you are an embarrass,0
be stuck two day in the airport is not someth pretti normal am posit you can find plane to europ,0
highli disappoint in the baggag servic with thi merg with you guy have lost our st bag and now miss item,0
just land hour late flight and now we need to wait twenti more minut for gate have patienc but none for incompet,0
final call me back but hasn spoken to me like the worst prank call ever,0
wait time of hour to talk with an exec plt agent what is go on,0
so the one time we upgrad to first class our luggag wa open and now miss valuabl item that can be replac upset,0
pleas rebook me from seattl to columbu tue locat karaax name mitchel neuer,1
still no repli to my email sent on th februari even sent an email ask for acknowledg that it been reciev noth,0
flight cancel flight tri to get to chicago what are me and gonna do fli flight travel,0
work over time tonight got delay day in sju could be wors,0
it doesn allow me to hold that the problem,0
ha to be the worst airlin in the world yousuck horribl oscars2015,0
reebook for tomorrow in aa lv dfw at am arriv pm still open thi flight,1
add insult to injuri you guy misplac my bag can believ you have to pay money to be treat thi poorli,0
my connect flight to dfw wa cancel flightl and need to get to ind tomorrow ani way can get thi sort out been hold h08,0
would like to be reimburs for my shuttl from denver after divers hour sit in plane and mech problem,0
pleas repli how do you mess up my rebook twice,0
ve been on hold for hr no call bk either famili of tri to get from hdn to dfw flight direct need new info plz,0
can you check on he statu of my exp membership card need the physic card to access some intern loung soon,1
my flight tomorrow is cancel flight you guy just keep let me down,0
thank for the champagn aa153 ord nrt to celebr my tokyomarathon2015 finish,2
beyond confus here whi would you offer an earlier flight when they cancel flightl ask for tue pleas fix,0
in mex need to fli to new york citi tomorrow my new flight on tuesday is unaccept pleas help,0
my mom flight tomorrow cancel flight no notic phone system said callback in hour and it been need to go to bed,0
tri to reach the advantag depart to add my number to recent flight,0
am go to keep these tweet come till aa doe someth which know is noth hope go way not like,0
make sure insur your luggag a those asshol aa take no fricken respons don believ their lie,0
it been week dickhead aa hadn contact me they lost my check bag carryon and haven offer to pay,0
whi arent call go thru it doesnt have me wait or anyth and autom stuff is mess up,0
we made it to seattl,1
we will not be fli with you or u air again the chang and cancel flightat lead up to today big final is unaccept,0
thank for your apolog but it bit late flight cancel flight flight more than hr in advanc due to weather is ridicul we,0
you cancel flightl my flight tomorrow without tell me and want to rebook pleas help me book new flight what can call,0
the word failur mean an act or instanc of fail or prove unsuccess lack of success nonperform of someth due,0
whi offer autom call back option when agent is avail onli to call me have me sit on hold at am onholdforday,0
do you have the phone number of supervisor can speak to regard my travel today,0
hang up on custom with no chanc for callback is failur of custom servic am est and no one can answer,0
to think that prioriti member wonder how you treat the plebe know which reward card cancel flightl immedi,0
for the past hour call volum is so high that no one can take my call to cancel flight my itinerari youredoingitwrong,0
worst airlin you cancel flight flight don let me know wait on hold min told to enter callback for middl of the night,0
did you guy just give up help peopl your phone tree just hang up on me and have flight tomorrow connect pend,0
you call back just to put me on hold it midnight liter just want to know how get home and get no help,0
flight delay hour no one at americanairlin counter can tell my husband that he will be on that flight help,0
thi ha happen so mani time it just upset to see how poorli an airlin treat their custom,0
serious there aren ani rep avail to take phone call even for platinum,0
overal lack of attent or foresight when manag flight,0
now we are all stuck on the plane after land becaus crew unabl to figur it out,0
also been on hold for minut with your custom servic to find out when my new flight is schedul bc your site suck,0
ye and without my bag first class ticket to tahiti would be nice just say,0
err hour wait time for the exec plat line,0
can you pleas connect these two reserv togeth and also add child in lap kevolt and sozldj march thank,1
do have to even say anyth over hour on hold no one ha ever suck a much a you,0
my flight out of cll won let me check in pleas help importantflight,0
your agent sent our famili on diff plane to dfw that were a late flight due to delay a the cancel flight plane that start thi fail,0
final got call from aa but it wa an autom voic that hung up on me call back it say it ll be more hour,0
ve been on hold anoth hour and still noth my cancel flight flight wa suppos to be six hour from now strand,0
wasn offer flight out of phl until tuesday so had to ask to be book to houston instead of austin,0
will do think though that liter ident itinerari to your sampl itinerari would work mayb need to updat,1
am run out of batteri you have my charger cloth coat contact len need to be in mtg tom need help pathet servic,0
flight from mem to dca delay hour now hold breath while they keep me trap hour to de ice scareair,0
stuck in airplan both on way out of phl and again in houston all passeng frustrat make me want to avoid airlin,0
bag turn up no thank to your useless call centr and useless websit,0
flight from phl to austin cancel flight head to houston delay now have to pay to rent car and drive hr to austin,0
understand the weather issu don understand how wa not notifi of the cancel flightlat and had to realiz it so late flight,0
whi won deliv my luggag almost two day and hold on the phone for over hr help,0
whoooo hooooo just cross at my current pace should reach for the year,2
would like to talk to someon pleas follow,1
you have now lost my luggag for40 hour hold for4 hr on phone wtf is thi how you treat your loyal passeng strand,0
lmao thi is so funni,1
have been wait over three hour to talk to someon to rebook flight due to weather doe call back servic actual work,0
the servic receiv by both of u wa rude and well below my expect of your airlin that is what most frustrat,0
wa on flight for tomorrow and my reserv is come up help me,1
pleas dm me way to get in touch with someon that can help platinum aa and consid quit aa bc of thi,0
thank for follow up think it fair to refund the ticket price and the two one way rental car had to buy,2
it wa my friend she shouldn have been schedul so close togeth at lax then not reimburs it cost her hr,0
understood thank anyway,2
so what are you go to do for me sinc can take the option you gave me what type of refund will you do for me,0
wa on today to yyz had bit of bag issu that wa clear up beauti thank you to all of the check in,2
sound like they just got bitch slap by,0
when will tomorrow flight cancel flightlat at dfw for aa flight be post we are on at am from lax,0
gate agent jan at phoenix wa at least abl to get my younger daughter seat near my wife thank you,2
ve been on hold with intern award reserv for almost hour keep call me what is go on,0
can someon actual either call back or help me figur out how get home,0
you re my earli frontrunn for best airlin oscars2016,2
can get home befor or no,0
left someth on my flight from ord to sfo earlier today and believ it on the plane back at ord now pleas help,1
how is hang up on custom becaus of high volum custom servic tri to resolv via dm still wait so bad aafail,0
wa told it would be email to me but haven receiv anyth yet how can follow up,0
all good catch the flight tonight thank for the respons,2
that interest agent told me so sadli anoth book passeng didn make it to gate by push back so made it on,0
flight cancel flightl websit refer to the hang up on me not auto rebook realli horribl compani,0
book aa3370 depart jfk it wa book via ba and want to chang my ff to aa can you do that for me via twitter,1
we have been sit on thi bird aa1457 for hr on the dfw tarmac some water would be nice where your manner,0
need to know what to do my flight ha been cancel flightl and can speak to anyon help,0
been call your for hour to reschedul flight to dfw due to weather and your won even let me stay on hold,0
thank she did her best stay the night in dalla new trial to detroit via atlanta tomorrow assum no cancel flightlat,0
your custom servic is disgrac,0
joanna did wonder job thank her for me,2
she got to the gate just in time to watch the plane push back minut wa all she need glad we ve rel nearbi,0
first flight is cancel flightl been on hold for hour need inform and get none help,0
get new crystal ball cancel flight flight befor weather hit to rebook me on flight dure look like night hotel on me,0
ye show cancel flightl ask for her to contact you at number,0
thank are they realli open am pm everi day ani way to check they are open befor go all the way there thank,2
tobi hate you lol,0
thanx for repli dm sent,2
what am put off by is the fact that no gate supervisor ha tri to come by and commun with u,0
not anymor,0
need to chang flight but the c is tell me it can take my call can chang onlin pleas help flight is thi week,0
hour and still no bag could have flown to costa rica and back by now had gift for my famili in my bag,1
no when call aa now can even get on hold can you help me,0
lie lie lie worst travel experi of my life day no cloth on vaca lostluggag unprofession pit mia,0
tell that piec of shit to get fuck ll fli exclus with you for life,0
have continu contact your phone rep for hour and am still unabl to get through that absurd and am livid,0
thank,2
probabl had money on they said to hell with lol,1
dfw gate to bmi agent serious is beyond incompet never fli aa again if can be avoid fail pathet,0
go to speak with custom servic at the airport tomorrow morn and see what my option are need flight tomorrow,1
can we get statu updat on flight are we go to make it home tonight,1
folded_hand in my hotel now thank you,2
have almost million mile so am loyal to when go to reciproc what joke,0
thank you for hold we apolog for the delay in answer your call to speak to repres pleas continu to hold,0
weather wa not involv,0
no wa on hold for hour diff agent each differ inform frustrat kept get txfd,0
still on hold if you re wonder hour minut and count servicefail onholdforev suboptim,0
have never seen such incompet from gate agent in year of busi travel dfw b16 gate agent need train or new job,0
it say chang can be made onlin,0
what the statu of flight for tuesday out of dalla,1
hey you cancel flightl my flight and can get someon on the phone to rebook hour wait minimum can get some servic,0
our ft tu dfw cx to lga tomorrow cancel flight hr so far wait for call back what should we do need to get to nyc,0
and our meal are also on u becaus thi compani doe not care about their custom truli disgrac,0
by far the best exampl of the worst compani,0
cost me day of vacat hotel stay day of dog board and day of airport park,0
got my bag thi morn thank,2
joanna is wonder new flight book by veri friendli and help agent dure veri stress day thank you,2
and the way have been spoken to by dfw and mia employe is truli disgust save the pain fli with anyon els,0
home onli hr late flight no thank to your servic centr their plan involv flight leg all across na and full day,0
thx for lose my bag how hard is it to care for bag prioriti on it whi do cont to not care for ep,0
ok no worri thank for the straight stori it appreci,2
thank you for the respons when book ve tri my aa number and my u airway number and each time it doesn pick it up,1
to my destin after wait hour and miss our second flight with them our luggag made the flight though,0
flight out of dalla on tuesday are not go to be cancel flightl correct,1
that luggag you forgot mia he just won an oscar grinning_face_with_smiling_ey heart_with_ribbon heart_with_ribbon heart_with_ribbon,0
cost me day of vacat and all got wa rude woman tell me to go to anoth countri and figur out how to get,0
you should realli help out you are get ton of bad public right now willneverflywithy,0
flight number,1
it look like mistak,1
lost luggag on flight yesterday morn miami to newyork lga no respons and no luggag more than hr ltr,0
wow that help,2
at the gate when get off the plane,1
can you take care pleas thank,1
those are veri beauti photo thx would market dept be interest in buy,2
no worri you re swamp know just dmd back thank,1
we made it so no worri you guy did good tonight and even put on my flight firstclass,2
by answer a fast a they can you mean hang up on everi call,0
but at least your autom messag give me info about your merger anoth airlin know to avoid,0
done hope you can offer someth,1
that hr wait becam hr one and all claim to have sent an email yeah that never happen flydelta,0
it been hr of wait on the phone worst custom servic tri to know where my suitcas is and way more face_with_steam_from_nos angri,0
whi don you take care of flight screw up,0
wht thumbs_down experi aa reserv servic tri to be patient with rep and she just disconnect me aa do record conv,0
ani info for cancel flightl flight tomorrow morn out of dfw can get call through to speak with anyon,0
tick me off,0
my fli is if do you have some news,1
thank for info on super larg passeng the extra seat mr big need wa the one wa sit in alreadi customerservic,0
today after yr no longer my prefer airlin,0
thank two hour to go inflight then hotel hang in there with all the dfw travel delay aa team,0
appreci your system is busi but when call have your autom system hang up on me is not help,0
next time my flight cancel flightl appreci some indic email text carrier pigeon app didn even warn at check in,0
nope have not been rebook,0
onlin flight notif is down,1
am platinum am fli usair and they have strand me in clt not answer phone did not rebook me pleas help,0
is aa951 to são paulo take off today your colleagu won tell u ani thing,0
flight tomorrow am statu pleas thank,1
you can chang my flight and not have enough oper to handl call unaccept americanairlin,0
you have lot on your plate flight deal with cancel flightlat and weather tonit those are more import know you will respond,2
flight delay flight you sold my seat flight strand me in phx for three hour thank for the memori pouting_fac face_with_steam_from_nos confounded_fac astonished_fac weary_fac,0
paid extra for my seat the monitor didn work from on aa111 how about refund on the seat conf mdbeei mcmullen,0
how nice it would be if you had help flight attend instead of the rude nasti one you employ whyareyouyel,0
ye howev the seat they assign u that day are never togeth just want to sit with my husband whi is that imposs,0
ani luck,1
group cancel flight close to thousand flight monday,1
it been almost day and it still frozen thank doll face_blowing_a_kiss expressionless_fac,0
line of peopl to rebook at mia now virtual hold on rebook line just hang up dure call back,0
found out my flight tomorrow wa cancel flightl got in the queue for callback hour ago still noth can get rebook,0
look for statu of flight schedul for am tomorrow morn thank you,1
thank for your can respons that make it look like you care about your custom sure all twitter user fall for it,0
ye but should be abl to get push notif via the app if log in and on trip email text is so sad_but_relieved_fac,0
ratchet airway,0
how do check reserv for joe watson and kelsey jen we were on hold for hour wait for call back now eta,0
is the new and both are wors than take the americanairlin nocustomerservic fail,0
my flight tomorrow from slc to dfw aa304 cancel flight can you help me get there,0
what are the odd my bag wa pick up by someon not me while in anoth countri becaus it say it hasn been locat yet,0
better do the right thing and take care of or el you re lose busi,0
have been wait for call back for over two hour jan to die tomorrow at am cancel flightl what are my option,0
alreadi land but if you still care it wa thank for the help though do you ow what caus the failur,1
one staff on desk now been queu for over an hr,0
anyth you can do,1
and even wors by the time you respond to my tweet took two flight over five hour and that wa the quickest respons,0
on top of that my onlin record wa unavail a well and then couldn get anyon on the phone,0
my ex boyfriend pick up my call more than you do cancel flightedflight nocustomerservic americanairlin fail,0
hey aa suggest note on your seat map what seat have electron box block legroom aa215,0
whi are you still sell ticket when you haven rebook peopl to arriv at their destin on time,0
didn realli need anyth saw your mention are often neg keep up the good work gratitud nited_st airplan,2
americanview sweet home chicago,2
ltaljx from dca to oma thi morn all of the staff that help me fix my problem were so help goodthingscom thank,2
oh shiz onli minut into my wait after the first hour barrier unbeliev,0
wow still screw stuff up,0
just check the app and it said my flight had been move back day no explan whi no answer on the number,0
employe are racist,0
thi is pathet custom servic whi have bag tag barcod and comput if your respons is not yet locat,0
hope it take you hour to get home when it should take my flight wa cancel flightl becaus they couldn staff the plane,0
not yet next in the termin custom servic area,0
and it get better other passeng rebook direct on other airlin whereisthelov whybeaaff,0
need to speak to real person my flight wa cancel flightl with no explan and ve been on hold for more than hour,0
you have let me down serious unhappycustom,0
